,지하철명,4시~5시,5시~6시,6시~7시,7시~8시,8시~9시,9시~10시,10시~11시,11시~12시,12시~13시,13시~14시,14시~15시,15시~16시,16시~17시,17시~18시,18시~19시,19시~20시,20시~21시,21시~22시,22시~23시,23시~24시,24시~1시,1시~2시,2시~3시,3시~4시,X좌표,Y좌표,주소
313,당정,38.0,4838.0,14435.0,37166.0,44514.0,23303.0,15584.0,14144.0,16650.0,15004.0,15389.0,17194.0,21609.0,28871.0,37345.0,24397.0,16867.0,14136.0,12775.0,7428.0,1170.0,0.0,0.0,0.0,126.948345,37.344285,"2, 당정역로, 군포2동, 군포시, 경기도, 15851, 대한민국"
314,서동탄,1.0,1278.0,5298.0,12970.0,5594.0,3723.0,2705.0,2889.0,2609.0,2401.0,2802.0,3631.0,3853.0,4977.0,7334.0,6529.0,3218.0,2695.0,2805.0,1685.0,1153.0,30.0,0.0,0.0,127.051672,37.195504,"2, 외삼미로15번길, 오산시, 경기도, 18428, 대한민국"
315,광명,0.0,1206.0,5804.0,18240.0,16967.0,12444.0,7638.0,9014.0,12442.0,4534.0,11335.0,12062.0,7886.0,15617.0,22182.0,15798.0,10572.0,9691.0,4806.0,1141.0,2.0,0.0,0.0,0.0,126.884466,37.416182,"21, 광명역로, 일직동, 광명시, 경기도, 14347, 대한민국"
316,서빙고,76.0,1642.0,5305.0,8108.0,13182.0,8213.0,6321.0,5679.0,5875.0,7275.0,7501.0,8839.0,10654.0,12493.0,11719.0,6381.0,3836.0,3836.0,2685.0,1261.0,330.0,2.0,0.0,0.0,126.988537,37.519594,"2, 서빙고로, 서빙고동, 용산구, 서울, 04428, 대한민국"
317,한남,195.0,2692.0,7567.0,15140.0,20976.0,16497.0,10658.0,10148.0,10476.0,10323.0,10796.0,12215.0,15536.0,22570.0,21986.0,13045.0,8073.0,8393.0,6937.0,3297.0,521.0,3.0,0.0,0.0,127.009169,37.52943,"한남역, 한강 자전거길, 한남동, 용산구, 서울, 04410, 대한민국"
318,응봉,119.0,1476.0,4257.0,9215.0,11094.0,7067.0,5152.0,4658.0,4920.0,4837.0,5489.0,5458.0,6892.0,7628.0,8539.0,6347.0,4021.0,3327.0,3194.0,1688.0,450.0,1.0,0.0,0.0,127.034538,37.549946,"2, 고산자로, 응봉동, 성동구, 서울, 04747, 대한민국"
319,외대앞,489.0,8272.0,13651.0,24908.0,54240.0,28600.0,29606.0,33075.0,32879.0,29006.0,34729.0,31684.0,40592.0,48995.0,46639.0,33071.0,23729.0,24323.0,21592.0,13980.0,2299.0,11.0,0.0,0.0,127.063549,37.596073,"1, 휘경로17길, 이문2동, 동대문구, 서울, 02403, 대한민국"
320,신이문,1606.0,11291.0,18488.0,41750.0,50922.0,27763.0,21295.0,20225.0,21639.0,22478.0,21249.0,24434.0,28996.0,33034.0,41675.0,30541.0,18967.0,16054.0,14190.0,8929.0,1554.0,2.0,0.0,0.0,127.067325,37.601854,"신이문역, 이문고가차도, 이문1동, 동대문구, 서울, 02407, 대한민국"
321,광운대,2235.0,7317.0,15297.0,37830.0,49608.0,27204.0,23999.0,27406.0,25136.0,27381.0,27602.0,26317.0,33179.0,37017.0,40373.0,28862.0,19336.0,18520.0,15124.0,10808.0,4440.0,32.0,0.0,0.0,127.061835,37.623632,"광운대, 석계로, 월계동, 노원구, 서울, 01906, 대한민국"
322,월계,1080.0,6449.0,12833.0,32847.0,39826.0,31322.0,21244.0,19162.0,23142.0,26573.0,22042.0,23134.0,29428.0,32929.0,35846.0,25037.0,14842.0,13728.0,10882.0,6763.0,1340.0,1.0,0.0,0.0,127.058831,37.633212,"1, 월계로53길, 월계2동, 노원구, 서울, 01885, 대한민국"
323,녹천,1260.0,4915.0,9043.0,26998.0,27056.0,14538.0,11225.0,10523.0,12506.0,10928.0,10585.0,11392.0,14610.0,16128.0,20114.0,15787.0,9318.0,8371.0,6992.0,4236.0,963.0,0.0,0.0,0.0,127.051269,37.644799,"1, 마들로5길, 월계동, 노원구, 서울, 01867, 대한민국"
324,방학,819.0,13389.0,20613.0,44747.0,53864.0,34100.0,27591.0,26361.0,30267.0,28196.0,27840.0,32113.0,36346.0,41362.0,48846.0,36057.0,21939.0,18550.0,15143.0,8328.0,2541.0,2.0,0.0,0.0,127.044273,37.667503,"1, 도봉로150가길, 방학동, 도봉구, 서울, 01332, 대한민국"
325,도봉,336.0,8876.0,13760.0,24624.0,28620.0,21919.0,18678.0,16887.0,18666.0,18655.0,19167.0,21401.0,22547.0,25221.0,27239.0,19281.0,11998.0,10302.0,8567.0,4744.0,1494.0,0.0,0.0,0.0,127.045595,37.679563,"도봉역, 도봉로, 도봉2동, 도봉동, 도봉구, 서울, 01321, 대한민국"
326,망월사,512.0,8779.0,16794.0,33733.0,48720.0,35798.0,25642.0,32419.0,28642.0,27479.0,30489.0,29195.0,33496.0,42740.0,39384.0,31061.0,19536.0,17355.0,14171.0,8595.0,2947.0,3.0,0.0,0.0,127.047455,37.709914,"1, 호암로, 의정부시, 경기도, 11710, 대한민국"
327,회룡,1266.0,17407.0,32875.0,67916.0,62661.0,42230.0,37340.0,36362.0,37208.0,36128.0,34164.0,38318.0,44748.0,51320.0,57547.0,52620.0,29916.0,25612.0,19808.0,12362.0,4335.0,7.0,0.0,0.0,127.047073,37.725006,"회룡, 외미로104번길, 의정부시, 경기도, 11705, 대한민국"
328,의정부,2514.0,13861.0,33047.0,65963.0,86687.0,64792.0,50914.0,56168.0,62484.0,65472.0,64170.0,66721.0,76717.0,89539.0,104934.0,81286.0,56007.0,42799.0,35940.0,21110.0,7494.0,16.0,0.0,0.0,127.045958,37.738415,"525, 평화로, 의정부시, 경기도, 11686, 대한민국"
329,가능,598.0,9823.0,16568.0,33231.0,37709.0,21648.0,18664.0,18979.0,18763.0,18567.0,16865.0,18533.0,23424.0,30072.0,31374.0,24139.0,17384.0,13195.0,11261.0,6248.0,2180.0,1.0,0.0,0.0,127.044213,37.748577,"633, 평화로, 의정부시, 경기도, 11678, 대한민국"
330,녹양,370.0,6246.0,10870.0,24437.0,24950.0,14268.0,12472.0,12861.0,12577.0,12698.0,11874.0,13399.0,15994.0,20654.0,23832.0,16744.0,11093.0,9070.0,7844.0,4452.0,1586.0,0.0,0.0,0.0,127.042292,37.75938,"757, 평화로, 의정부시, 경기도, 11684, 대한민국"
331,양주,1799.0,7357.0,17977.0,43362.0,38765.0,27543.0,23217.0,21256.0,21837.0,20979.0,19551.0,22988.0,28533.0,35285.0,40602.0,27874.0,18348.0,14303.0,12647.0,7157.0,2718.0,0.0,0.0,0.0,127.044708,37.774381,"2, 평화로, 남방동, 양주시, 경기도, 11501, 대한민국"
332,덕계,37.0,4115.0,14944.0,18634.0,20457.0,10929.0,8126.0,8232.0,7980.0,8579.0,7990.0,10316.0,13068.0,15743.0,16123.0,12652.0,7051.0,5529.0,4745.0,2882.0,815.0,0.0,0.0,0.0,127.056486,37.818486,"317, 고덕로139번길, 회천2동, 양주시, 경기도, 11444, 대한민국"
333,덕정,7.0,5572.0,15688.0,29618.0,39642.0,23704.0,15968.0,16748.0,19768.0,18854.0,16055.0,20438.0,23515.0,30178.0,29571.0,20352.0,12638.0,10957.0,8721.0,6025.0,1527.0,0.0,0.0,0.0,127.061277,37.843188,"1356, 화합로, 덕정동, 양주시, 경기도, 11450, 대한민국"
334,지행,97.0,6122.0,13810.0,30132.0,38826.0,24130.0,18367.0,19076.0,19084.0,21792.0,19125.0,21923.0,24678.0,32131.0,32872.0,27628.0,20290.0,15206.0,12141.0,9060.0,2603.0,0.0,0.0,0.0,127.055716,37.892334,"2285, 평화로, 동두천시, 경기도, 11350, 대한민국"
335,동두천중앙,59.0,3193.0,7954.0,12688.0,19201.0,11351.0,10160.0,10716.0,10329.0,10691.0,9873.0,11177.0,11032.0,13248.0,13715.0,8798.0,6637.0,4877.0,3727.0,2993.0,778.0,1.0,0.0,0.0,127.056482,37.901885,"228, 동두천로, 동두천시, 경기도, 11330, 대한민국"
336,보산,37.0,2283.0,3326.0,7219.0,7486.0,5583.0,4360.0,4871.0,5202.0,5292.0,5210.0,6238.0,6763.0,8651.0,7482.0,6254.0,4575.0,3414.0,2117.0,1879.0,573.0,0.0,0.0,0.0,127.057277,37.913702,"보산역, 2539, 평화로, 동두천시, 경기도, 11311, 대한민국"
337,동두천,66.0,1881.0,7144.0,13576.0,14072.0,11471.0,10153.0,8328.0,6952.0,8902.0,8352.0,10440.0,10234.0,10286.0,11602.0,6807.0,5187.0,3711.0,2832.0,2439.0,645.0,4.0,0.0,0.0,127.05479,37.927878,"2687, 평화로, 동두천시, 경기도, 11307, 대한민국"
338,소요산,111.0,1224.0,2205.0,5716.0,8639.0,9831.0,13948.0,17147.0,20447.0,17711.0,21694.0,20761.0,18043.0,11582.0,7013.0,4076.0,2775.0,1594.0,950.0,1067.0,660.0,4.0,0.0,0.0,127.061034,37.9481,"소요산역 1번출구, 소요산역 1번 출구, 동두천시, 경기도, 11307, 대한민국"
339,서강대,0.0,659.0,3047.0,6426.0,13549.0,9894.0,8100.0,7043.0,6970.0,7797.0,7315.0,7241.0,10290.0,11196.0,12005.0,7506.0,5850.0,6217.0,5275.0,2575.0,109.0,0.0,0.0,0.0,126.935711,37.551881,"서강대, 서강로16길, 21통, 대흥동, 마포구, 서울, 04101, 대한민국"
340,가좌,0.0,3487.0,10726.0,27739.0,39173.0,22970.0,17059.0,15002.0,17112.0,16499.0,15503.0,17212.0,21478.0,24284.0,30865.0,22534.0,13270.0,10338.0,9491.0,6123.0,583.0,1.0,0.0,0.0,126.915487,37.568491,"1, 수색로, 남가좌동, 서대문구, 서울, 03712, 대한민국"
341,수색,2.0,1642.0,9063.0,9796.0,24498.0,13693.0,6701.0,5073.0,5211.0,5900.0,5488.0,6727.0,10032.0,15346.0,18299.0,9230.0,5304.0,3796.0,3254.0,1684.0,176.0,1.0,0.0,0.0,126.895611,37.580842,"2, 수색로, 수색동, 은평구, 서울, 03502, 대한민국"
342,화전,0.0,1107.0,3647.0,6216.0,15403.0,13162.0,16028.0,9209.0,8782.0,11427.0,11023.0,8871.0,15051.0,12871.0,11534.0,6901.0,4485.0,4451.0,3718.0,2412.0,792.0,1.0,0.0,0.0,126.868387,37.602888,"2, 화랑로, 화전동, 덕양구, 고양시, 경기도, 10540, 대한민국"
343,강매,4.0,2298.0,7371.0,21870.0,22960.0,10755.0,7360.0,6467.0,6167.0,6471.0,6133.0,7076.0,8818.0,10370.0,16360.0,13617.0,7783.0,6810.0,6051.0,3305.0,1299.0,0.0,0.0,0.0,126.843223,37.612314,"3, 강매교, 덕양구, 고양시, 경기도, 10531, 대한민국"
344,행신,0.0,5642.0,18782.0,50022.0,47503.0,25500.0,18683.0,19582.0,20071.0,19958.0,17703.0,18564.0,27207.0,35478.0,51484.0,39053.0,23575.0,19101.0,18005.0,9081.0,3135.0,4.0,0.0,0.0,126.834146,37.612102,"3, 소원로, 덕양구, 고양시, 경기도, 10523, 대한민국"
345,능곡,0.0,3757.0,10186.0,20667.0,23504.0,13045.0,9970.0,9718.0,9488.0,9564.0,9222.0,9891.0,12850.0,15088.0,18606.0,13733.0,8492.0,7798.0,6656.0,3986.0,2616.0,5.0,0.0,0.0,126.820783,37.618808,"4, 토당로, 능곡동, 덕양구, 고양시, 경기도, 10510, 대한민국"
346,곡산,2.0,402.0,1672.0,3543.0,4217.0,2206.0,1514.0,1477.0,1606.0,1506.0,1862.0,1995.0,2275.0,3185.0,3828.0,1865.0,1175.0,950.0,687.0,481.0,46.0,0.0,0.0,0.0,126.801762,37.645676,"2, 대곡길, 일산동구, 고양시, 경기도, 10442, 대한민국"
347,백마,1.0,5619.0,18576.0,44124.0,40406.0,21794.0,15795.0,15119.0,16632.0,16344.0,15007.0,17705.0,21138.0,25946.0,39709.0,31436.0,17707.0,16373.0,13129.0,10156.0,679.0,4.0,0.0,0.0,126.794461,37.658239,"3, 경의로, 일산동구, 고양시, 경기도, 10418, 대한민국"
348,풍산,12.0,4575.0,13012.0,29233.0,30839.0,19441.0,13971.0,14887.0,14760.0,15322.0,14078.0,16194.0,19513.0,22796.0,29520.0,21931.0,15948.0,14519.0,10222.0,7608.0,936.0,1.0,0.0,0.0,126.786243,37.672346,"풍산, 풍산교, 일산동구, 고양시, 경기도, 10311, 대한민국"
349,일산,19.0,8725.0,26413.0,57584.0,51807.0,29452.0,22282.0,23104.0,23472.0,24104.0,23278.0,25426.0,30741.0,38004.0,51224.0,42903.0,22638.0,21872.0,18380.0,10288.0,3098.0,2.0,0.0,0.0,126.769846,37.682077,"4, 일산역지하보도, 일산서구, 고양시, 경기도, 대한민국"
350,탄현,56.0,6914.0,25137.0,46784.0,42584.0,23203.0,17635.0,17337.0,17465.0,17069.0,17673.0,20266.0,23792.0,31075.0,44273.0,39102.0,21357.0,18618.0,14169.0,9271.0,2483.0,5.0,0.0,0.0,126.761086,37.694023,"1, 일현로, 일산서구, 고양시, 경기도, 대한민국"
351,야당,47.0,5261.0,20547.0,38996.0,40996.0,23092.0,18687.0,18339.0,19431.0,19656.0,19742.0,23416.0,28686.0,39044.0,47764.0,39929.0,24835.0,23653.0,19443.0,12278.0,3082.0,7.0,0.0,0.0,126.761356,37.712327,"1, 송학1길, 운정3동, 파주시, 경기도, 10908, 대한민국"
352,운정,43.0,5005.0,25058.0,40247.0,43208.0,22359.0,16619.0,15319.0,16224.0,15492.0,15413.0,18141.0,23732.0,31674.0,37950.0,28851.0,16946.0,14945.0,11454.0,6952.0,1628.0,2.0,0.0,0.0,126.767257,37.725826,"운정역, 한길육교, 운정1동, 파주시, 경기도, 10896, 대한민국"
353,금릉,90.0,3211.0,13419.0,26859.0,28938.0,15085.0,12533.0,12524.0,12981.0,12810.0,12924.0,14151.0,18029.0,24323.0,28259.0,21707.0,13133.0,11626.0,9861.0,5723.0,1570.0,1.0,0.0,0.0,126.765347,37.751322,"금릉역, 금빛로, 금촌2동, 파주시, 경기도, 10915, 대한민국"
354,금촌,80.0,3830.0,14175.0,31089.0,36303.0,21217.0,18717.0,17898.0,22099.0,20732.0,19645.0,21176.0,25621.0,32515.0,36108.0,25206.0,16990.0,14282.0,10990.0,6531.0,1762.0,3.0,0.0,0.0,126.774644,37.766217,"2, 경의로, 금촌1동, 파주시, 경기도, 10930, 대한민국"
355,월롱,66.0,554.0,8860.0,13745.0,15589.0,7044.0,5171.0,4571.0,7566.0,6230.0,5059.0,8190.0,11393.0,17856.0,20787.0,9711.0,7248.0,6299.0,4140.0,2510.0,770.0,1.0,0.0,0.0,126.792587,37.796188,"2, 통일로, 위전리, 월롱면, 파주시, 경기도, 10946, 대한민국"
356,파주,128.0,781.0,1992.0,5382.0,8801.0,6146.0,3868.0,3174.0,4538.0,3971.0,3118.0,4340.0,6367.0,7889.0,6309.0,3268.0,2235.0,1752.0,1317.0,835.0,317.0,4.0,0.0,0.0,126.792783,37.815298,"파주역, 통일로, 파주읍, 파주시, 경기도, 10946, 대한민국"
357,문산,940.0,3310.0,11195.0,23184.0,31474.0,17652.0,16866.0,18862.0,18850.0,18780.0,17978.0,20508.0,20778.0,26349.0,26621.0,19270.0,14037.0,9858.0,9028.0,4865.0,2434.0,8.0,0.0,0.0,126.788047,37.854619,"2, 통일로, 문산읍, 파주시, 경기도, 10824, 대한민국"
358,임진강,0.0,0.0,0.0,0.0,0.0,145.0,336.0,6.0,83.0,8.0,16.0,243.0,124.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.746765,37.888421,"임진강역 1번출구, 임진각로, 문산읍, 파주시, 경기도, 10808, 대한민국"
359,계양,24.0,12006.0,35061.0,78297.0,65888.0,39444.0,25590.0,22330.0,22301.0,22888.0,21737.0,24810.0,33229.0,43080.0,61981.0,58267.0,32758.0,28941.0,25966.0,14808.0,4801.0,1.0,0.0,0.0,126.7363,37.571662,"1, 인천국제공항고속도로, 계양1동, 귤현동, 계양구, 인천, 21007, 대한민국"
360,검암,697.0,8075.0,17330.0,45442.0,42727.0,19196.0,13628.0,12873.0,13456.0,12816.0,12637.0,13482.0,18898.0,23855.0,38621.0,32063.0,19225.0,15392.0,14042.0,9866.0,4559.0,15.0,0.0,0.0,126.674007,37.569098,"1, 서곶로, 독가촌, 검암경서동, 서구, 인천, 22694, 대한민국"
361,개봉,1571.0,23173.0,49129.0,112619.0,118679.0,75832.0,54218.0,51690.0,57678.0,55416.0,55004.0,61034.0,75998.0,93738.0,119720.0,88874.0,55068.0,49090.0,40961.0,21618.0,1473.0,1.0,0.0,0.0,126.85968,37.494594,"1, 남부순환로97길, 개봉2동, 구로구, 서울, 08277, 대한민국"
362,오류동,590.0,14273.0,25304.0,58537.0,63932.0,41764.0,30044.0,28183.0,32881.0,31596.0,29577.0,32335.0,38443.0,44732.0,58342.0,46902.0,28673.0,25547.0,22146.0,12965.0,1053.0,0.0,0.0,0.0,126.845365,37.494526,"3, 서해안로, 오류2동, 구로구, 서울, 08270, 대한민국"
363,역곡,1138.0,33476.0,56475.0,138408.0,159896.0,108554.0,69242.0,67519.0,72591.0,70402.0,68287.0,74661.0,100229.0,122381.0,158746.0,122104.0,72266.0,66294.0,56339.0,34895.0,2118.0,1.0,0.0,0.0,126.811502,37.485178,"2, 역곡로2번길, 역곡동, 부천동, 부천시, 경기도, 14670, 대한민국"
364,부천,2910.0,43912.0,57324.0,128476.0,160646.0,108324.0,84639.0,85022.0,96789.0,99147.0,96324.0,105315.0,125191.0,150020.0,180309.0,138150.0,87532.0,79031.0,65402.0,37864.0,3629.0,2.0,0.0,0.0,126.782686,37.48405,"3, 부천로2번길, 심곡본동, 대산동, 부천시, 경기도, 14644, 대한민국"
365,송내,1842.0,26076.0,57081.0,145680.0,176333.0,96047.0,62651.0,60325.0,64467.0,62576.0,59497.0,66959.0,84353.0,112136.0,176297.0,117354.0,71794.0,61179.0,52976.0,29382.0,2954.0,2.0,0.0,0.0,126.753664,37.4876,"3, 송내대로, 송내동, 대산동, 부천시, 경기도, 14598, 대한민국"
366,부평,9110.0,28899.0,50725.0,104917.0,117487.0,84144.0,71988.0,76508.0,86933.0,92878.0,92359.0,100522.0,123086.0,144644.0,175884.0,138212.0,88310.0,81102.0,68297.0,39400.0,7860.0,7.0,1.0,0.0,126.723453,37.490535,"광장로, 부평동, 부평구, 인천, 21404, 대한민국"
367,백운,164.0,9651.0,18363.0,33403.0,34993.0,22315.0,17884.0,18101.0,19660.0,18461.0,17265.0,20681.0,25316.0,29522.0,32581.0,27076.0,16660.0,14912.0,12809.0,8128.0,1616.0,2.0,0.0,0.0,126.707704,37.483664,"2, 이규보로, 부평동, 부평구, 인천, 21405, 대한민국"
368,동암,668.0,23898.0,43360.0,79145.0,79577.0,50413.0,40159.0,39572.0,42303.0,41699.0,39094.0,44192.0,55778.0,71003.0,84525.0,69553.0,45594.0,38863.0,33256.0,20121.0,4012.0,0.0,3.0,0.0,126.702896,37.471408,"3, 예술로, 간석4동, 십정동, 부평구, 인천, 21445, 대한민국"
369,주안,1125.0,19993.0,39678.0,84347.0,93161.0,64226.0,47671.0,46859.0,54586.0,50442.0,50610.0,55757.0,67492.0,83897.0,99751.0,82911.0,52571.0,46581.0,40556.0,25354.0,5211.0,1.0,1.0,0.0,126.679098,37.464992,"4, 주안로, 주안동, 미추홀구, 인천, 22136, 대한민국"
370,제물포,887.0,10173.0,21978.0,53919.0,70795.0,37759.0,26700.0,24912.0,29073.0,28222.0,26079.0,32081.0,40777.0,47089.0,55720.0,41891.0,24668.0,21516.0,18717.0,11431.0,2975.0,2.0,0.0,0.0,126.656666,37.466769,"3, 숙골로43번길, 도화2·3동, 도화동, 미추홀구, 인천, 22102, 대한민국"
371,동인천,1592.0,9953.0,28169.0,65275.0,67950.0,39569.0,37389.0,41234.0,41126.0,43016.0,42631.0,46303.0,53239.0,68251.0,76479.0,50187.0,31539.0,24725.0,20381.0,11469.0,3088.0,6.0,0.0,0.0,126.632802,37.475276,"3, 참외전로, 동인천동, 중구, 인천, 22321, 대한민국"
372,인천,476.0,3393.0,8964.0,17360.0,21213.0,13007.0,14194.0,18088.0,20654.0,21304.0,21985.0,23223.0,24896.0,25022.0,24388.0,13123.0,9983.0,7480.0,5344.0,2681.0,1285.0,8.0,0.0,0.0,126.617326,37.476403,"仁川(チャイナタウン), 제물량로, 북성동2가, 북성동, 중구, 인천, 22312, 대한민국"
373,구일,298.0,5575.0,14279.0,34736.0,40027.0,28249.0,18094.0,16705.0,20746.0,24812.0,19092.0,23963.0,32579.0,40117.0,45763.0,32118.0,17326.0,19500.0,27173.0,7295.0,458.0,2.0,0.0,0.0,126.870793,37.496756,"구일역 1번출구, 서부간선지하도로, 구로1동, 구로구, 서울, 경기도, 14225, 대한민국"
374,소사,1196.0,19068.0,20811.0,40670.0,45511.0,30656.0,26644.0,23979.0,27609.0,24885.0,23975.0,26422.0,35236.0,38717.0,42705.0,33470.0,20096.0,17971.0,15575.0,10105.0,1317.0,2.0,0.0,0.0,126.795023,37.483279,"1, 소사로, 소사동, 소사본동, 부천시, 경기도, 14651, 대한민국"
375,부개,1954.0,12054.0,21144.0,47714.0,45724.0,27029.0,20528.0,20554.0,22336.0,22337.0,20324.0,23386.0,30816.0,34483.0,41673.0,33919.0,19445.0,18111.0,15068.0,9622.0,1505.0,1.0,0.0,0.0,126.74109,37.488418,"3, 수변로, 부개동, 부평구, 인천, 21402, 대한민국"
376,간석,351.0,7272.0,14372.0,28530.0,30584.0,18217.0,14901.0,14685.0,15664.0,16093.0,15063.0,17857.0,21157.0,24516.0,29039.0,23437.0,14728.0,12011.0,10339.0,6430.0,1630.0,0.0,1.0,0.0,126.694181,37.464737,"3, 주안로213번길, 주안동, 미추홀구, 인천, 22143, 대한민국"
377,도원,511.0,3655.0,6263.0,13876.0,26878.0,9283.0,8414.0,8329.0,8981.0,9605.0,8784.0,11134.0,17252.0,14887.0,15566.0,9337.0,6327.0,5105.0,3748.0,2512.0,1087.0,5.0,1.0,0.0,126.642706,37.468446,"도원역, 석정로91번길, 창영동, 동구, 인천, 22103, 대한민국"
378,중동,1116.0,12976.0,22506.0,52285.0,50821.0,30157.0,22737.0,22645.0,24450.0,23778.0,22961.0,24788.0,30226.0,36934.0,47210.0,36228.0,22716.0,19116.0,16285.0,10284.0,1486.0,0.0,0.0,0.0,126.764843,37.486562,"3, 중동로71번길, 송내동, 대산동, 부천시, 경기도, 14723, 대한민국"
379,도화,327.0,5061.0,9018.0,21052.0,21583.0,12226.0,10872.0,10739.0,11369.0,11690.0,11219.0,12359.0,15249.0,16928.0,18276.0,14039.0,8987.0,7462.0,6214.0,4386.0,1450.0,2.0,1.0,0.0,126.668672,37.46607,"3, 숙골로, 도화1동, 도화동, 미추홀구, 인천, 22102, 대한민국"
380,갈매,6.0,2993.0,6812.0,21796.0,15267.0,9698.0,6685.0,5196.0,6226.0,6376.0,5768.0,7546.0,9140.0,11341.0,15851.0,11012.0,6437.0,6045.0,3695.0,2195.0,707.0,0.0,0.0,0.0,127.114757,37.634118,"갈매역, 경춘북로, 신내동, 중랑구, 구리시, 경기도, 11903, 대한민국"
381,별내,24.0,2993.0,6472.0,19159.0,18344.0,11273.0,7475.0,6755.0,7287.0,7439.0,7447.0,9154.0,11829.0,14528.0,17864.0,12641.0,6993.0,5214.0,5456.0,2734.0,558.0,0.0,0.0,0.0,127.12684,37.64202,"별내역, 경춘선 자전거길, 별내동, 남양주시, 경기도, 12126, 대한민국"
382,퇴계원,16.0,3807.0,7291.0,24079.0,20203.0,12597.0,9082.0,7821.0,8821.0,8915.0,7803.0,8629.0,10963.0,15770.0,18094.0,15510.0,8319.0,5676.0,6447.0,2898.0,785.0,0.0,0.0,0.0,127.143952,37.648311,"4, 퇴계원로6번길, 퇴계원읍, 남양주시, 경기도, 12126, 대한민국"
383,사릉,17.0,2821.0,5538.0,17226.0,14689.0,8736.0,6152.0,5516.0,5480.0,5194.0,5899.0,5960.0,7464.0,11047.0,13713.0,10700.0,4997.0,3884.0,3519.0,2000.0,481.0,0.0,0.0,0.0,127.176933,37.65108,"2, 진건우회로, 진건읍, 남양주시, 경기도, 12140, 대한민국"
384,금곡,13.0,1826.0,3618.0,7205.0,10364.0,5600.0,4194.0,3962.0,4316.0,3934.0,4337.0,4751.0,5042.0,7002.0,7984.0,5083.0,2571.0,2251.0,2009.0,1308.0,262.0,0.0,0.0,0.0,127.207853,37.637382,"금곡역, 금곡로19번길, 금곡동, 남양주시, 경기도, 12238, 대한민국"
385,평내호평,577.0,7208.0,16083.0,35503.0,34149.0,20154.0,16551.0,15646.0,16737.0,16337.0,17088.0,17397.0,19391.0,29255.0,31388.0,31049.0,14914.0,12650.0,10908.0,6859.0,2240.0,0.0,0.0,0.0,127.244493,37.653225,"평내호평역, 경춘선 자전거길, 남양주시, 경기도, 12151, 대한민국"
386,천마산,22.0,1446.0,4365.0,10208.0,8894.0,6655.0,5312.0,4726.0,5046.0,4498.0,4722.0,5086.0,5374.0,6616.0,8072.0,5708.0,3822.0,2954.0,2093.0,1327.0,259.0,0.0,0.0,0.0,127.285379,37.658978,"37, 경춘선 자전거길, 화도읍, 남양주시, 경기도, 12168, 대한민국"
387,마석,22.0,2080.0,11475.0,22864.0,21391.0,15707.0,11664.0,11545.0,12251.0,12766.0,11460.0,12944.0,14737.0,17844.0,18596.0,17781.0,9866.0,7411.0,5940.0,2843.0,892.0,0.0,0.0,0.0,127.311767,37.652782,"2, 경춘선 자전거길, 화도읍, 남양주시, 경기도, 12175, 대한민국"
388,대성리,2.0,1084.0,2461.0,2347.0,2634.0,2472.0,3456.0,3553.0,2549.0,2572.0,4599.0,4030.0,4114.0,3686.0,2819.0,1699.0,949.0,717.0,421.0,386.0,19.0,0.0,0.0,0.0,127.379319,37.684071,"대성리역, 가평군, 경기도, 12457, 대한민국"
389,청평,9.0,1268.0,3018.0,5573.0,9003.0,6898.0,6346.0,6452.0,7074.0,5505.0,6543.0,7582.0,8076.0,9771.0,7088.0,5210.0,3619.0,2319.0,1698.0,1303.0,303.0,0.0,0.0,0.0,127.42661,37.735488,"3, 청평역로, 청평리, 가평군, 경기도, 12452, 대한민국"
390,상천,0.0,197.0,420.0,828.0,1292.0,1324.0,1587.0,1655.0,1371.0,1380.0,1977.0,2083.0,1617.0,1322.0,762.0,617.0,298.0,286.0,165.0,106.0,35.0,0.0,0.0,0.0,127.454821,37.770246,"2, 상천역, 상천리, 가평군, 경기도, 12449, 대한민국"
391,가평,0.0,777.0,2519.0,5541.0,10013.0,7254.0,7657.0,10025.0,8298.0,7332.0,8673.0,10095.0,10238.0,11200.0,8648.0,5572.0,3504.0,2555.0,1824.0,1165.0,275.0,0.0,0.0,0.0,127.510739,37.814536,"3, 가평역, 가평읍, 가평군, 경기도, 12421, 대한민국"
392,굴봉산,0.0,61.0,102.0,283.0,566.0,564.0,795.0,830.0,528.0,635.0,710.0,769.0,602.0,488.0,323.0,340.0,270.0,121.0,85.0,61.0,13.0,0.0,0.0,0.0,127.557695,37.832067,"굴봉산역, 서백길, 춘천시, 강원도, 24464, 대한민국"
393,백양리,0.0,17.0,62.0,324.0,300.0,211.0,376.0,453.0,333.0,384.0,397.0,453.0,372.0,443.0,319.0,113.0,119.0,94.0,58.0,40.0,12.0,0.0,0.0,0.0,127.58933,37.830779,"백양리역, 북한강 자전거길, 춘천시, 강원도, 대한민국"
394,강촌,1.0,160.0,324.0,721.0,2516.0,2672.0,2679.0,3246.0,2002.0,2435.0,2671.0,3061.0,3415.0,2795.0,1988.0,1006.0,833.0,568.0,391.0,218.0,33.0,0.0,0.0,0.0,127.634146,37.805723,"강촌역, 강촌구곡길, 춘천시, 강원도, 24465, 대한민국"
