,지하철명,4시~5시,5시~6시,6시~7시,7시~8시,8시~9시,9시~10시,10시~11시,11시~12시,12시~13시,13시~14시,14시~15시,15시~16시,16시~17시,17시~18시,18시~19시,19시~20시,20시~21시,21시~22시,22시~23시,23시~24시,24시~1시,1시~2시,2시~3시,3시~4시,X좌표,Y좌표,_PARCEL_AD
183,돌곶이,12.0,7204.0,17326.0,46904.0,63239.0,35600.0,25801.0,22298.0,24850.0,24979.0,25653.0,26379.0,30912.0,39053.0,50471.0,39062.0,22527.0,20175.0,17537.0,9765.0,3117.0,0.0,0.0,0.0,127.056431,37.610537,서울특별시 성북구 장위동 64-119
184,석계,2390.0,19082.0,40534.0,90377.0,115236.0,71559.0,55852.0,56248.0,57465.0,60408.0,57914.0,65383.0,78867.0,93781.0,122114.0,92394.0,56463.0,51838.0,44371.0,26643.0,6878.0,25.0,0.0,0.0,127.065595,37.614872,서울특별시 성북구 석관동 375-16
185,태릉입구,167.0,14033.0,24038.0,55858.0,85679.0,56256.0,40447.0,44299.0,41054.0,42347.0,43457.0,45478.0,54266.0,66739.0,84627.0,62792.0,38410.0,36121.0,31374.0,18843.0,7429.0,1285.0,0.0,0.0,127.075397,37.618294,서울특별시 노원구 공릉동 678-1
186,화랑대,28.0,7531.0,24310.0,70393.0,79644.0,43371.0,27955.0,27602.0,25808.0,28447.0,25215.0,29246.0,35158.0,45961.0,54568.0,42136.0,24076.0,22359.0,18186.0,11018.0,3827.0,58.0,0.0,0.0,127.084689,37.620064,서울특별시 노원구 공릉동 60-1
187,봉화산,12.0,6109.0,17793.0,56143.0,57085.0,28972.0,21036.0,18748.0,20666.0,21503.0,19774.0,21720.0,25771.0,33841.0,44409.0,36688.0,20880.0,17849.0,16393.0,9139.0,3205.0,259.0,0.0,0.0,127.091401,37.617283,서울특별시 중랑구 신내동 643-1
188,신내,18.0,1742.0,6430.0,13838.0,16520.0,6919.0,4751.0,4429.0,4518.0,5180.0,4580.0,6680.0,8275.0,9733.0,12805.0,7428.0,3978.0,3371.0,3032.0,1849.0,732.0,0.0,0.0,0.0,127.102231,37.613174,서울특별시 중랑구 신내동 60-3
189,장암,3.0,1871.0,8646.0,19295.0,12735.0,6628.0,4199.0,3989.0,3968.0,3944.0,4087.0,4358.0,5233.0,5696.0,6360.0,4809.0,2880.0,1718.0,1266.0,676.0,295.0,0.0,0.0,0.0,127.053196,37.700109,경기도 의정부시 장암동 160-8
190,도봉산,286.0,14063.0,35134.0,88316.0,90021.0,69130.0,60732.0,53190.0,55729.0,55425.0,57452.0,62775.0,67740.0,65705.0,71660.0,62854.0,36576.0,30016.0,26770.0,15648.0,5848.0,253.0,0.0,0.0,127.046509,37.689241,서울특별시 도봉구 도봉동 38-3
191,수락산,62.0,10462.0,26937.0,58885.0,70931.0,47074.0,37250.0,33732.0,35841.0,35379.0,35430.0,38969.0,43622.0,50978.0,63187.0,56306.0,32979.0,27177.0,22166.0,13686.0,4566.0,0.0,0.0,0.0,127.055315,37.67785,서울특별시 노원구 상계동 1132-9
192,마들,12.0,11534.0,29026.0,74217.0,80176.0,43257.0,31248.0,29808.0,32527.0,31777.0,30668.0,34685.0,38654.0,44532.0,60555.0,55792.0,31704.0,26127.0,23750.0,13867.0,4294.0,1.0,0.0,0.0,127.057675,37.66494,서울특별시 노원구 상계동 650
193,중계,9.0,11368.0,29457.0,82093.0,95149.0,51180.0,35267.0,34738.0,38894.0,36036.0,32021.0,38245.0,44327.0,53860.0,63838.0,56872.0,33319.0,30278.0,26937.0,14420.0,4225.0,0.0,0.0,0.0,127.064303,37.644583,서울특별시 노원구 중계동 503-3
194,하계,16.0,9662.0,31814.0,88195.0,105257.0,63208.0,45589.0,44576.0,50052.0,50920.0,48298.0,53664.0,62320.0,70438.0,83763.0,70695.0,43360.0,38371.0,31949.0,18818.0,5526.0,0.0,0.0,0.0,127.06799,37.636352,서울특별시 노원구 하계동 273-5
195,공릉,20.0,7157.0,19403.0,50049.0,71350.0,44138.0,32097.0,29747.0,35689.0,37245.0,34357.0,37591.0,45696.0,53837.0,67407.0,50860.0,31079.0,28592.0,25730.0,15301.0,4921.0,0.0,0.0,0.0,127.072896,37.625742,서울특별시 노원구 공릉동 385-4
196,먹골,12.0,8593.0,16936.0,41878.0,64285.0,36711.0,25230.0,24553.0,26139.0,25942.0,24952.0,28483.0,33421.0,41515.0,53921.0,44121.0,26974.0,23180.0,19767.0,10994.0,3352.0,186.0,0.0,0.0,127.077725,37.610637,서울특별시 중랑구 묵동 189-5
197,중화,30.0,9951.0,20105.0,46659.0,72986.0,39197.0,26434.0,25125.0,27612.0,26571.0,25854.0,29356.0,35688.0,43035.0,58200.0,44666.0,27299.0,23717.0,20772.0,11337.0,3691.0,75.0,0.0,0.0,127.079264,37.602545,서울특별시 중랑구 중화동 50-3
198,상봉,958.0,20297.0,38757.0,96267.0,141864.0,80127.0,51754.0,48647.0,55237.0,56035.0,55182.0,60691.0,73328.0,92625.0,131403.0,104846.0,62999.0,53188.0,47472.0,26698.0,9665.0,48.0,0.0,0.0,127.085716,37.595577,서울특별시 중랑구 상봉동 160-7
199,면목,68.0,14279.0,30653.0,67784.0,108241.0,62422.0,40943.0,34893.0,40047.0,40196.0,36823.0,44911.0,58235.0,64263.0,77231.0,66933.0,37904.0,32400.0,29626.0,15184.0,4815.0,1.0,0.0,0.0,127.087503,37.588579,서울특별시 중랑구 면목동 282-6
200,사가정,45.0,12872.0,29979.0,69134.0,100979.0,62000.0,41642.0,38311.0,41034.0,41962.0,40969.0,46699.0,56029.0,67943.0,89509.0,71442.0,42113.0,37276.0,30946.0,16916.0,5333.0,0.0,0.0,0.0,127.088478,37.580894,서울특별시 중랑구 면목동 495
201,용마산,3.0,5838.0,12706.0,28481.0,40767.0,23287.0,16198.0,13886.0,14551.0,14774.0,13990.0,17256.0,19540.0,23139.0,29945.0,23712.0,14252.0,13122.0,11032.0,6396.0,2144.0,0.0,0.0,0.0,127.086727,37.573647,서울특별시 중랑구 면목동 1382-13
202,중곡,4.0,6757.0,17489.0,48347.0,77270.0,43808.0,26165.0,23480.0,25662.0,25966.0,24461.0,28221.0,36230.0,43931.0,56788.0,40996.0,24674.0,22094.0,18220.0,9042.0,3009.0,0.0,0.0,0.0,127.08432,37.565923,서울특별시 광진구 중곡동 273-1
203,어린이대공원,4.0,4044.0,16059.0,40081.0,110622.0,69609.0,63093.0,59699.0,49455.0,58891.0,59344.0,54796.0,72595.0,84937.0,86703.0,52323.0,37965.0,36191.0,32668.0,19113.0,5403.0,6.0,0.0,0.0,127.074658,37.548014,서울특별시 광진구 능동 463-1
204,뚝섬유원지,6.0,5578.0,13624.0,28752.0,45812.0,30592.0,18845.0,17564.0,19517.0,21301.0,22037.0,25847.0,31457.0,37904.0,46020.0,32110.0,23378.0,22508.0,17780.0,8531.0,2402.0,1.0,0.0,0.0,127.066704,37.53154,서울특별시 광진구 자양동 816-59
205,청담,49.0,6479.0,34664.0,72224.0,177063.0,117514.0,50977.0,39764.0,42227.0,44795.0,45729.0,52134.0,63740.0,92604.0,145816.0,70566.0,42054.0,38229.0,27828.0,9344.0,3295.0,0.0,0.0,0.0,127.05335,37.519365,서울특별시 강남구 삼성동 111-47
206,강남구청,46.0,5577.0,26498.0,64880.0,192959.0,177880.0,80395.0,60632.0,60261.0,67650.0,68058.0,73877.0,83827.0,120529.0,195204.0,108876.0,64788.0,59125.0,44880.0,19467.0,4502.0,0.0,0.0,0.0,127.041255,37.517179,서울특별시 강남구 논현동 279-92
207,학동,0.0,3607.0,30108.0,64450.0,198657.0,160831.0,68082.0,42849.0,40429.0,47619.0,49408.0,54092.0,65113.0,106866.0,190194.0,92598.0,47978.0,42787.0,30241.0,12601.0,3055.0,0.0,0.0,0.0,127.031656,37.514229,서울특별시 강남구 논현동 279-67
208,논현,6.0,3605.0,19703.0,51318.0,122532.0,108206.0,47303.0,34232.0,33695.0,37791.0,40345.0,42774.0,52115.0,85342.0,137325.0,72968.0,44338.0,46390.0,38638.0,20773.0,5411.0,0.0,0.0,0.0,127.021415,37.511093,서울특별시 강남구 논현동 280
209,반포,1.0,2627.0,14848.0,21673.0,33662.0,26058.0,16856.0,16398.0,18212.0,18431.0,18707.0,20368.0,29881.0,28148.0,30803.0,19676.0,14106.0,14155.0,10628.0,4519.0,990.0,0.0,0.0,0.0,127.011727,37.508178,서울특별시 서초구 반포동 128-6
210,내방,3.0,3755.0,18464.0,44487.0,116270.0,71394.0,36891.0,30589.0,33630.0,36278.0,35045.0,38515.0,45256.0,67090.0,107206.0,49357.0,32100.0,29527.0,22105.0,10192.0,3602.0,224.0,0.0,0.0,126.993513,37.487618,서울특별시 서초구 방배동 874-16
211,이수,43.0,5948.0,18098.0,42484.0,89228.0,60493.0,40401.0,37498.0,40381.0,44391.0,44412.0,47557.0,55827.0,72116.0,101940.0,62225.0,43541.0,41332.0,36752.0,20223.0,5291.0,26.0,0.0,0.0,126.981605,37.485196,서울특별시 동작구 사당동 144-4
212,남성,15.0,7091.0,17719.0,47034.0,75811.0,48097.0,30813.0,28135.0,28547.0,29763.0,27842.0,31495.0,36496.0,43466.0,59632.0,41101.0,27385.0,25218.0,21603.0,11956.0,3742.0,2.0,0.0,0.0,126.971251,37.484596,서울특별시 동작구 사당동 산 25-33
213,숭실대입구,11.0,6395.0,16824.0,47459.0,84007.0,54995.0,57821.0,43936.0,39679.0,47570.0,47015.0,44043.0,61771.0,66370.0,74672.0,52454.0,35508.0,33894.0,31417.0,18854.0,5740.0,0.0,0.0,0.0,126.953822,37.496029,서울특별시 동작구 상도동 514
214,상도,15.0,7175.0,18411.0,43530.0,74220.0,46898.0,37730.0,32333.0,36730.0,33749.0,34493.0,36035.0,44832.0,52938.0,69731.0,42208.0,30372.0,29609.0,25072.0,15676.0,4727.0,1.0,0.0,0.0,126.94791,37.502834,서울특별시 동작구 상도1동 742-3
215,장승배기,11.0,7815.0,16066.0,35569.0,59255.0,37098.0,25467.0,23846.0,25068.0,26207.0,24103.0,26666.0,31961.0,35679.0,49489.0,31693.0,21668.0,19656.0,16459.0,9746.0,3339.0,0.0,0.0,0.0,126.93915,37.504898,서울특별시 동작구 상도동 26-20
216,신대방삼거리,32.0,11763.0,23734.0,63830.0,101193.0,61852.0,37523.0,34286.0,36986.0,36420.0,35980.0,39493.0,47642.0,57087.0,85782.0,60376.0,37928.0,35045.0,28448.0,17294.0,6232.0,0.0,0.0,0.0,126.928276,37.499701,서울특별시 동작구 대방동 406-10
217,보라매,12.0,6908.0,13594.0,41101.0,79995.0,38224.0,25585.0,24397.0,27619.0,28356.0,28809.0,29949.0,35028.0,45269.0,69118.0,39322.0,26337.0,23681.0,20246.0,11066.0,4069.0,42.0,0.0,0.0,126.9204355,37.5002739,서울특별시 영등포구 신길동 4883
218,신풍,135.0,15262.0,22338.0,54649.0,73239.0,44137.0,28702.0,26557.0,27856.0,28218.0,26504.0,30543.0,38445.0,47603.0,61871.0,41503.0,26199.0,23682.0,21448.0,10635.0,3574.0,451.0,0.0,0.0,126.90993,37.50008,서울특별시 영등포구 신길동 2827
219,남구로,68.0,20170.0,24071.0,62340.0,138259.0,72598.0,34269.0,28106.0,28999.0,30126.0,27949.0,33175.0,45999.0,75666.0,109336.0,55211.0,32083.0,28895.0,21844.0,10864.0,2323.0,1.0,0.0,0.0,126.887249,37.486056,서울특별시 구로구 구로동 772
220,가산디지털단지,2465.0,25792.0,60452.0,218523.0,594797.0,335320.0,114607.0,88609.0,95521.0,103047.0,103610.0,115168.0,154360.0,346834.0,500022.0,219323.0,123245.0,101134.0,64232.0,31247.0,6208.0,9.0,2.0,0.0,126.882656,37.480338,서울특별시 금천구 가산동 371-28
221,철산,26.0,14312.0,39108.0,105921.0,126369.0,78886.0,53810.0,49083.0,52293.0,52995.0,52026.0,56687.0,70201.0,95968.0,132962.0,94225.0,56753.0,50756.0,45083.0,25139.0,6833.0,0.0,0.0,0.0,126.867911,37.47605,경기도 광명시 철산동 526
222,광명사거리,202.0,27288.0,42626.0,98096.0,119155.0,72813.0,53932.0,53546.0,58052.0,61079.0,60912.0,65687.0,77376.0,92290.0,115754.0,85528.0,50212.0,42108.0,33236.0,18579.0,5165.0,34.0,0.0,0.0,126.854876,37.479252,경기도 광명시 광명동 158-232
223,천왕,12.0,9043.0,23348.0,65911.0,81155.0,42750.0,25328.0,23110.0,26625.0,26393.0,25181.0,28305.0,35991.0,44277.0,63725.0,47666.0,27100.0,22737.0,19108.0,10973.0,3209.0,241.0,1.0,0.0,126.838713,37.486637,서울특별시 구로구 천왕동 14-43
224,온수,326.0,15984.0,34362.0,93535.0,116513.0,65625.0,39754.0,37455.0,44213.0,42355.0,40756.0,45020.0,62625.0,73065.0,91155.0,63893.0,38412.0,34933.0,29335.0,17203.0,5603.0,996.0,0.0,0.0,126.823023,37.492092,서울특별시 구로구 온수동 55-20
225,까치울,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.81093,37.50613,경기도 부천시 춘의동 3-1
226,부천시청,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.76364,37.50444,경기도 부천시 중동 1157-4
227,암사,44.0,15872.0,34939.0,94449.0,133221.0,71191.0,41511.0,38011.0,42420.0,41659.0,40848.0,45155.0,54322.0,69469.0,97022.0,74264.0,43815.0,35007.0,33636.0,16561.0,4836.0,671.0,0.0,0.0,127.127562,37.55021,서울특별시 강동구 암사동 548
228,강동구청,15.0,5970.0,17147.0,47511.0,78283.0,40359.0,26272.0,24045.0,24854.0,26534.0,26059.0,28719.0,34874.0,43979.0,65835.0,36854.0,23847.0,22080.0,17971.0,8549.0,2751.0,0.0,0.0,0.0,127.120508,37.530341,서울특별시 강동구 성내동 62-1
229,몽촌토성,0.0,3061.0,11206.0,21875.0,44445.0,26916.0,16937.0,16777.0,17072.0,17878.0,17979.0,19763.0,24409.0,30123.0,39612.0,22403.0,14871.0,14347.0,11125.0,5341.0,1688.0,0.0,0.0,0.0,127.112359,37.517409,서울특별시 송파구 신천동 19
230,석촌,1.0,7127.0,21046.0,55837.0,92539.0,69598.0,45016.0,43238.0,47844.0,49370.0,47284.0,50415.0,59805.0,76010.0,98875.0,66509.0,44913.0,43148.0,37015.0,18272.0,5538.0,70.0,0.0,0.0,127.10704,37.505208,서울특별시 송파구 석촌동 209
231,송파,9.0,3639.0,14382.0,38862.0,55366.0,31807.0,23371.0,21385.0,23473.0,24879.0,23445.0,27246.0,32446.0,36669.0,47648.0,33132.0,19463.0,17852.0,15110.0,7560.0,2082.0,183.0,0.0,0.0,127.112183,37.499703,서울특별시 송파구 가락동 459-4
232,문정,4.0,5070.0,18914.0,73168.0,205960.0,102440.0,43243.0,36437.0,36631.0,42513.0,43812.0,47316.0,54286.0,107385.0,165370.0,67283.0,42447.0,37187.0,26746.0,11907.0,2850.0,1.0,0.0,0.0,127.1225,37.485855,서울특별시 송파구 문정동 315-2
233,장지,25.0,8697.0,29598.0,74867.0,109827.0,65716.0,41307.0,37675.0,42924.0,41375.0,43126.0,49342.0,62347.0,79286.0,101757.0,62169.0,43813.0,34599.0,27137.0,12986.0,3115.0,0.0,0.0,0.0,127.126191,37.478703,서울특별시 송파구 장지동 217-3
234,복정,9.0,6517.0,19219.0,39866.0,55658.0,35855.0,22884.0,17736.0,22346.0,20653.0,19433.0,23464.0,31742.0,42878.0,55641.0,35128.0,22459.0,18825.0,16351.0,6721.0,1527.0,0.0,0.0,0.0,127.126732,37.471052,서울특별시 송파구 장지동 596-21
235,산성,47.0,4967.0,12029.0,25478.0,35551.0,20147.0,14821.0,12531.0,13256.0,13708.0,13817.0,15535.0,20058.0,23119.0,28692.0,20948.0,13108.0,11767.0,10264.0,5206.0,1859.0,0.0,0.0,0.0,127.149908,37.457122,경기도 성남시 수정구 창곡동 496-4
236,남한산성입구,34.0,12864.0,27098.0,63991.0,101749.0,62979.0,37629.0,31304.0,36723.0,35999.0,32464.0,38690.0,49981.0,58894.0,72062.0,48576.0,31185.0,27833.0,23452.0,11952.0,4285.0,0.0,0.0,0.0,127.159816,37.451535,경기도 성남시 중원구 금광동 4850
237,단대오거리,9.0,9802.0,21895.0,48660.0,70785.0,36809.0,25002.0,23235.0,26592.0,26720.0,25667.0,30483.0,39997.0,46864.0,63118.0,40666.0,24589.0,21859.0,19105.0,10403.0,3190.0,2.0,0.0,0.0,127.156866,37.44521,경기도 성남시 중원구 금광동 4850
238,신흥,5.0,4023.0,8340.0,20234.0,27663.0,15560.0,12108.0,11871.0,13721.0,15559.0,14745.0,17174.0,19962.0,22605.0,27687.0,20530.0,12955.0,10797.0,8730.0,4782.0,1310.0,132.0,0.0,0.0,127.147564,37.440918,경기도 성남시 수정구 신흥동 6949
239,수진,9.0,4891.0,9756.0,20876.0,35588.0,18809.0,14075.0,13115.0,14855.0,15733.0,14021.0,17082.0,20701.0,21515.0,24853.0,17334.0,11276.0,10350.0,8671.0,5017.0,1299.0,189.0,0.0,0.0,127.140722,37.437428,경기도 성남시 중원구 성남동 1315
240,모란,360.0,21604.0,39763.0,93585.0,131219.0,93304.0,71450.0,74552.0,81937.0,83816.0,82421.0,92677.0,103472.0,111515.0,132455.0,85652.0,59849.0,54170.0,45567.0,25680.0,3699.0,356.0,0.0,0.0,127.129837,37.433824,경기도 성남시 중원구 성남동 1503
241,남위례,3.0,1876.0,8461.0,25169.0,43932.0,23410.0,14236.0,13114.0,14910.0,16252.0,15478.0,17478.0,22431.0,30608.0,40356.0,24334.0,14740.0,14473.0,11605.0,6539.0,2192.0,0.0,0.0,0.0,127.13977,37.4624,경기도 성남시 수정구 복정동 59-1
242,개화,7.0,1871.0,10134.0,19382.0,14829.0,6797.0,4626.0,4445.0,4308.0,4297.0,4545.0,5312.0,6782.0,9184.0,12650.0,8136.0,4748.0,3469.0,2118.0,1229.0,627.0,50.0,0.0,0.0,126.798153,37.578608,서울특별시 강서구 개화동 493-2
243,공항시장,10.0,3658.0,5922.0,12648.0,16013.0,10008.0,7697.0,7655.0,8516.0,8537.0,7940.0,9318.0,11013.0,12936.0,15421.0,13174.0,8723.0,7568.0,6355.0,4293.0,1588.0,2.0,0.0,0.0,126.810678,37.563726,서울특별시 강서구 공항동 산 20-2
244,신방화,3.0,5443.0,14233.0,34931.0,41449.0,22359.0,16738.0,16326.0,19054.0,17984.0,16589.0,20090.0,22952.0,25001.0,36610.0,27379.0,17047.0,14351.0,12317.0,7262.0,2293.0,0.0,0.0,0.0,126.816601,37.567532,서울특별시 강서구 방화동 217-156
245,마곡나루,13.0,8848.0,35697.0,95224.0,177582.0,79696.0,42186.0,37044.0,40608.0,43086.0,42957.0,47876.0,65702.0,133353.0,155999.0,84402.0,54747.0,49755.0,40844.0,22181.0,7611.0,137.0,0.0,0.0,126.827378,37.565543,서울특별시 강서구 마곡동 767-3
246,양천향교,12.0,5637.0,17127.0,43632.0,75662.0,34265.0,21656.0,20502.0,23087.0,22828.0,22599.0,23849.0,28030.0,41634.0,61978.0,38423.0,24212.0,20626.0,18526.0,11331.0,3683.0,4.0,0.0,0.0,126.841333,37.568381,서울특별시 강서구 가양동 150-34
247,가양,97.0,17675.0,35882.0,106626.0,137631.0,77848.0,52597.0,50097.0,54122.0,55494.0,53177.0,58204.0,70905.0,89819.0,125039.0,86846.0,52028.0,48592.0,38868.0,21258.0,6815.0,178.0,0.0,0.0,126.854456,37.561391,서울특별시 강서구 등촌동 477-1
248,증미,0.0,3285.0,12403.0,32397.0,61006.0,25484.0,14272.0,13258.0,13596.0,13856.0,13406.0,15383.0,18228.0,28444.0,49268.0,23662.0,13209.0,11533.0,9477.0,6134.0,1589.0,0.0,0.0,0.0,126.861939,37.557402,서울특별시 강서구 등촌동 666-40
249,등촌,11.0,6413.0,19043.0,53477.0,79835.0,38338.0,27448.0,26631.0,28932.0,29373.0,28208.0,31917.0,36440.0,43814.0,64743.0,47605.0,27980.0,22320.0,19704.0,12017.0,3354.0,0.0,0.0,0.0,126.865689,37.550632,서울특별시 양천구 목동 605-22
250,염창,10.0,13009.0,34279.0,91991.0,115310.0,62460.0,40187.0,36049.0,39671.0,38632.0,37166.0,41914.0,49770.0,68173.0,101814.0,80408.0,51320.0,43191.0,37841.0,22588.0,6132.0,777.0,0.0,0.0,126.874916,37.546936,서울특별시 양천구 목동 560
251,신목동,5.0,2537.0,8714.0,25710.0,28116.0,13825.0,9949.0,9391.0,9121.0,10073.0,9219.0,9583.0,13846.0,16769.0,20935.0,14956.0,8952.0,8949.0,7646.0,3860.0,1606.0,109.0,0.0,0.0,126.88308,37.544277,서울특별시 양천구 목동 136-2
252,선유도,1.0,3277.0,10747.0,37423.0,72062.0,32806.0,15950.0,16738.0,17241.0,17418.0,17729.0,18461.0,23231.0,39176.0,61405.0,29287.0,17145.0,14848.0,11589.0,6123.0,1986.0,2.0,0.0,0.0,126.893525,37.53802,서울특별시 영등포구 양평동5가 66-1
253,국회의사당,1.0,2615.0,11273.0,48871.0,160519.0,89025.0,36555.0,33422.0,35662.0,43154.0,40310.0,38900.0,50875.0,98916.0,125219.0,46388.0,29342.0,26362.0,17292.0,6943.0,1661.0,0.0,0.0,0.0,126.917874,37.528105,서울특별시 영등포구 여의도동 1-6
254,샛강,10.0,2947.0,9935.0,32330.0,74935.0,32538.0,19110.0,18885.0,17922.0,19925.0,20750.0,22175.0,26551.0,46146.0,70346.0,27847.0,19729.0,18454.0,13798.0,6960.0,2622.0,41.0,0.0,0.0,126.929399,37.5170969,서울특별시 영등포구 여의도동 5-6
255,노량진,888.0,26681.0,52113.0,132540.0,208371.0,121310.0,80955.0,79915.0,94401.0,102869.0,90670.0,99424.0,119524.0,159995.0,222641.0,132114.0,102489.0,109234.0,101035.0,46903.0,8606.0,22.0,0.0,0.0,126.941005,37.513534,서울특별시 동작구 노량진동 60-11
256,노들,10.0,4299.0,7561.0,19678.0,27862.0,17226.0,12675.0,10341.0,11729.0,12277.0,11472.0,13210.0,14748.0,17669.0,23899.0,15637.0,10050.0,9679.0,7837.0,4399.0,1330.0,0.0,0.0,0.0,126.953222,37.512887,서울특별시 동작구 본동 126-27
257,흑석,26.0,4657.0,12920.0,29548.0,53374.0,33326.0,31363.0,27788.0,35360.0,31332.0,30380.0,33583.0,43829.0,49685.0,54903.0,30889.0,24379.0,21886.0,19294.0,10727.0,3302.0,15.0,0.0,0.0,126.963708,37.50877,서울특별시 동작구 흑석동 3
258,구반포,1.0,444.0,3164.0,4488.0,7077.0,5149.0,3247.0,3083.0,4080.0,4563.0,4196.0,4682.0,5909.0,6823.0,7622.0,3622.0,2327.0,2047.0,1675.0,708.0,222.0,1.0,0.0,0.0,126.987332,37.501364,서울특별시 서초구 반포동 752
259,신반포,0.0,1484.0,15066.0,14711.0,18649.0,11951.0,9945.0,8585.0,9572.0,11117.0,10500.0,14083.0,20927.0,21050.0,19192.0,12044.0,7540.0,7195.0,5655.0,2675.0,583.0,1.0,0.0,0.0,126.995925,37.503415,서울특별시 서초구 반포동 128-1
260,사평,0.0,1067.0,4540.0,16494.0,23077.0,12918.0,9441.0,9522.0,10520.0,11340.0,10956.0,11801.0,15777.0,17484.0,20016.0,14119.0,8383.0,7687.0,7008.0,3235.0,928.0,0.0,0.0,0.0,127.015259,37.504206,서울특별시 서초구 반포동 128-7
261,신논현,38.0,5376.0,26759.0,71880.0,135258.0,128474.0,79495.0,71623.0,75041.0,83822.0,83916.0,89134.0,108665.0,147653.0,205367.0,129584.0,86903.0,86636.0,74899.0,39880.0,8243.0,566.0,0.0,0.0,127.02506,37.504598,서울특별시 강남구 역삼동 800
262,언주,0.0,2455.0,12453.0,29281.0,77474.0,59499.0,33657.0,23870.0,24538.0,27444.0,26961.0,29198.0,35699.0,56604.0,76190.0,38973.0,23376.0,19383.0,14435.0,6665.0,1985.0,49.0,0.0,0.0,127.033868,37.507287,서울특별시 강남구 역삼동 800
263,선정릉,5.0,4429.0,18780.0,45502.0,137767.0,110220.0,51942.0,40705.0,40142.0,42982.0,42991.0,43375.0,53222.0,83909.0,130785.0,71461.0,38282.0,33889.0,26357.0,11330.0,2550.0,5.0,0.0,0.0,127.043999,37.510297,서울특별시 강남구 삼성동 111-147
264,삼성중앙,1.0,1428.0,6967.0,21692.0,54272.0,41486.0,19660.0,14788.0,15349.0,17015.0,17016.0,18142.0,22537.0,36931.0,58912.0,28058.0,16338.0,14810.0,10505.0,5157.0,1479.0,0.0,0.0,0.0,127.053282,37.513011,서울특별시 강남구 삼성동 111-61
265,봉은사,1.0,3039.0,18958.0,46471.0,123890.0,92851.0,54662.0,50090.0,53778.0,57215.0,59505.0,61548.0,72924.0,104075.0,133150.0,65980.0,45433.0,39849.0,27052.0,8423.0,1711.0,0.0,0.0,0.0,127.060245,37.514219,서울특별시 강남구 삼성동 111-8
266,삼전,1.0,5243.0,9361.0,25608.0,46260.0,29428.0,18157.0,15355.0,16448.0,16825.0,16141.0,17426.0,20363.0,28560.0,41633.0,28607.0,18491.0,17519.0,14627.0,7874.0,2702.0,420.0,0.0,0.0,127.088025,37.504738,서울특별시 송파구 잠실동 250-5
267,석촌고분,3.0,3188.0,7942.0,22537.0,45886.0,29246.0,16705.0,14610.0,15978.0,16204.0,15176.0,17453.0,20324.0,25985.0,40723.0,25395.0,17221.0,15571.0,12650.0,6945.0,2227.0,0.0,0.0,0.0,127.097033,37.502558,서울특별시 송파구 석촌동 189
268,송파나루,5.0,2331.0,6251.0,16289.0,30864.0,21114.0,12528.0,13065.0,14138.0,15433.0,14152.0,15254.0,19303.0,25124.0,35746.0,24104.0,13968.0,13395.0,10816.0,5750.0,2026.0,0.0,0.0,0.0,127.112216,37.510372,서울특별시 송파구 방이동 95
269,한성백제,0.0,1287.0,4175.0,9272.0,16610.0,10180.0,7111.0,6816.0,7460.0,7828.0,8160.0,8543.0,9810.0,11657.0,16245.0,9493.0,6445.0,5602.0,4535.0,2364.0,874.0,0.0,0.0,0.0,127.116503,37.516404,서울특별시 송파구 방이동 88-17
270,둔촌오륜,0.0,685.0,2955.0,6800.0,6947.0,3740.0,2558.0,2328.0,2198.0,2338.0,2237.0,3735.0,5760.0,4817.0,5143.0,3636.0,2095.0,2194.0,2183.0,910.0,306.0,31.0,0.0,0.0,127.137989,37.519683,서울특별시 강동구 둔촌동 227-7
271,중앙보훈병원,0.0,4194.0,23078.0,58528.0,71230.0,44451.0,34232.0,27174.0,27620.0,26989.0,27989.0,30567.0,30987.0,39545.0,49000.0,34451.0,19522.0,18760.0,16461.0,8593.0,1921.0,217.0,0.0,0.0,127.148739,37.529191,서울특별시 강동구 둔촌동 6-3
272,판교,13.0,862.0,9309.0,21373.0,36886.0,25879.0,14450.0,11538.0,10382.0,10485.0,11511.0,13617.0,16210.0,25351.0,33687.0,23366.0,17541.0,12213.0,7497.0,2793.0,203.0,0.0,0.0,0.0,127.112217,37.394761,경기도 성남시 분당구 백현동 534-1
273,이매,61.0,4106.0,12641.0,31674.0,41237.0,24450.0,18596.0,17520.0,19472.0,19338.0,18726.0,20992.0,28805.0,31788.0,35411.0,24254.0,16143.0,15219.0,12432.0,5802.0,981.0,0.0,0.0,0.0,127.128248,37.395371,경기도 성남시 분당구 이매동 129-1
274,삼동,0.0,1500.0,6175.0,16369.0,16027.0,9196.0,5655.0,4541.0,4489.0,4756.0,5092.0,5893.0,6880.0,11030.0,12990.0,10358.0,6494.0,4852.0,4112.0,1529.0,52.0,0.0,0.0,0.0,127.20336,37.409522,경기도 광주시 삼동 227-8
