,정류장명,24시~1시,1시~2시,2시~3시,3시~4시,4시~5시,5시~6시,6시~7시,7시~8시,8시~9시,9시~10시,10시~11시,11시~12시,12시~13시,13시~14시,14시~15시,15시~16시,16시~17시,17시~18시,18시~19시,19시~20시,20시~21시,21시~22시,22시~23시,23시~24시,X좌표,Y좌표,_ROAD_AD
85,을지로4가.베스트웨스턴국도,35408.0,6240.0,1326.0,2002.0,832.0,15490.0,25869.0,76189.0,114549.0,74686.0,65770.0,75530.0,71362.0,77208.0,83870.0,85510.0,97505.0,114467.0,147963.0,85192.0,60599.0,69648.0,59322.0,39640.0,126.9968473297,37.5664010399,서울특별시 중구 을지로4가 을지로 169
86,을지로5가.중부시장,16234.0,3280.0,208.0,572.0,468.0,3858.0,11159.0,20135.0,44025.0,45343.0,54612.0,62270.0,67112.0,65860.0,76660.0,74394.0,70827.0,69901.0,74323.0,50094.0,35343.0,35676.0,27780.0,19944.0,127.0011150411,37.5666200422,서울특별시 중구 을지로5가 을지로 208
87,을지로6가.국립중앙의료원,43754.0,10824.0,2340.0,2886.0,20589.0,37861.0,46252.0,61880.0,108519.0,95601.0,96360.0,101585.0,105649.0,111488.0,127117.0,125873.0,126326.0,143061.0,155979.0,126461.0,100190.0,98651.0,87252.0,56623.0,127.0058434821,37.5664631128,서울특별시 중구 을지로6가 을지로 249-1
88,광희동,49090.0,41075.0,26831.0,29471.0,33740.0,118525.0,128142.0,259594.0,568547.0,346379.0,276657.0,281687.0,277643.0,286400.0,277619.0,287043.0,308150.0,386215.0,497468.0,332595.0,244874.0,233426.0,190827.0,109867.0,127.0079579375,37.5649951093,서울특별시 중구 을지로7가 장충단로 226-5
89,퇴계로6가,6918.0,5356.0,3848.0,2912.0,10129.0,21937.0,29284.0,76059.0,173298.0,85296.0,52572.0,52771.0,54124.0,58839.0,60033.0,64327.0,63908.0,90028.0,127298.0,69305.0,47574.0,47839.0,37184.0,16600.0,127.0039011095,37.5634011312,서울특별시 중구 퇴계로 290
90,을지로5가.훈련원종합체육관,6273.0,0.0,0.0,0.0,0.0,5740.0,3280.0,11644.0,27101.0,15170.0,15047.0,16154.0,15457.0,18245.0,23411.0,28618.0,31119.0,38663.0,45141.0,21812.0,19106.0,20541.0,17999.0,10209.0,127.0025945654,37.5658243542,서울특별시 중구 을지로5가 동호로 352
91,방산시장.훈련원종합체육관,3809.0,0.0,0.0,0.0,2856.0,13698.0,10235.0,11133.0,21285.0,20477.0,25489.0,32051.0,29556.0,33249.0,31056.0,39353.0,37987.0,43791.0,51387.0,27369.0,16874.0,20271.0,15293.0,9153.0,127.0024044565,37.5679608485,서울특별시 중구 동호로 378
92,종로5가,10667.0,0.0,0.0,0.0,6698.0,18550.0,9316.0,25212.0,44582.0,53164.0,52408.0,67808.0,81594.0,87835.0,95801.0,112039.0,114345.0,130748.0,120659.0,88793.0,65818.0,63311.0,48300.0,30810.0,127.0021826522,37.5705596025,서울특별시 종로구 종로5가 동호로 404-1
93,노원경찰서,2275.0,0.0,0.0,0.0,28219.0,34426.0,51887.0,115222.0,125134.0,98740.0,80867.0,67576.0,83602.0,63053.0,64801.0,79880.0,123668.0,82681.0,80872.0,42227.0,43515.0,36273.0,29576.0,9819.0,127.0721880254,37.6417927537,서울특별시 노원구 노원로15길 6
94,종로5가.효제초등학교,37735.0,11314.0,0.0,0.0,2378.0,32398.0,22673.0,58006.0,138030.0,93294.0,75222.0,79954.0,89428.0,105295.0,117263.0,157437.0,159616.0,229232.0,285058.0,158349.0,113832.0,119223.0,106131.0,63617.0,127.0021442279,37.5728790133,서울특별시 종로구 대학로 20
95,종로5가.효제동.김상옥의거터,16445.0,2680.0,0.0,0.0,123.0,3911.0,14521.0,51614.0,113868.0,61492.0,46940.0,43655.0,49771.0,57222.0,60082.0,65457.0,66080.0,95549.0,115386.0,66369.0,58139.0,58504.0,45914.0,28884.0,127.00223,37.5745,서울특별시 종로구 대학로 36-3
96,방송통신대.이화장,40066.0,10103.0,2236.0,1456.0,7390.0,108628.0,86799.0,155423.0,317950.0,244845.0,178422.0,190311.0,228823.0,334109.0,305561.0,368341.0,380596.0,438813.0,529534.0,330360.0,226411.0,254835.0,230246.0,115384.0,127.0019937965,37.5781296741,서울특별시 종로구 대학로 77
97,혜화역.마로니에공원,95137.0,26792.0,3562.0,1326.0,4435.0,52360.0,66956.0,147282.0,225169.0,248096.0,240935.0,303288.0,325853.0,390480.0,424673.0,516716.0,526033.0,589211.0,663065.0,463618.0,342986.0,373150.0,334085.0,193607.0,127.0022769364,37.5811194873,서울특별시 종로구 대학로 112
98,혜화역.동성중고,157356.0,50623.0,8528.0,3900.0,8926.0,30075.0,30910.0,65815.0,162046.0,118917.0,130703.0,167104.0,197824.0,230794.0,260130.0,356533.0,371232.0,409635.0,429435.0,368159.0,335663.0,405426.0,395211.0,247925.0,127.0017176887,37.5845697705,서울특별시 종로구 대학로 146-2
99,삼선교.한성대학교.조소앙활동터,256510.0,66124.0,7488.0,3796.0,22311.0,87482.0,149321.0,281455.0,474247.0,428823.0,412218.0,458559.0,556347.0,602590.0,677413.0,926232.0,1114078.0,1069074.0,1273315.0,930828.0,773100.0,798108.0,741915.0,442152.0,127.0083738392,37.5893128206,서울특별시 성북구 동소문동2가 동소문로 20
100,우이동도선사입구,1631.0,436.0,650.0,925.0,55.0,1162.0,1666.0,3059.0,4313.0,3845.0,4997.0,4774.0,6816.0,5244.0,6181.0,7330.0,5967.0,6907.0,5686.0,4318.0,3470.0,3120.0,1747.0,1200.0,127.0126575413,37.6625975559,서울특별시 강북구 삼양로 671
101,쌍문동한양.현대아파트,853.0,0.0,0.0,0.0,26035.0,49315.0,74104.0,135353.0,140657.0,101058.0,68056.0,60838.0,65262.0,64027.0,61525.0,52381.0,59903.0,58559.0,52968.0,32747.0,22480.0,19383.0,13144.0,5886.0,127.0317568572,37.6578002243,서울특별시 도봉구 해등로 229
102,쌍문동삼익금호1차아파트,1050.0,0.0,0.0,0.0,24026.0,50510.0,69217.0,163077.0,167757.0,110149.0,88121.0,79843.0,76937.0,82431.0,76415.0,78666.0,78628.0,74635.0,73478.0,53468.0,35039.0,28270.0,20532.0,5680.0,127.0349134832,37.6580029761,서울특별시 도봉구 해등로 195-1
103,도봉구보건소앞,26450.0,2788.0,0.0,0.0,20626.0,46227.0,72747.0,126121.0,181948.0,156072.0,150417.0,148731.0,161799.0,169406.0,167538.0,181518.0,210524.0,213695.0,228486.0,199820.0,131891.0,117625.0,95805.0,56760.0,127.0375891737,37.6574389797,서울특별시 도봉구 해등로 174
104,도봉구민회관.도봉문화원,83153.0,45200.0,11082.0,11996.0,147161.0,185535.0,346327.0,715970.0,906579.0,627671.0,463749.0,443281.0,460544.0,440302.0,440504.0,503913.0,568647.0,600267.0,634082.0,480132.0,367249.0,307665.0,264395.0,151703.0,127.0381420661,37.6548202673,서울특별시 도봉구 도봉로 555
105,쌍문역,268918.0,72923.0,13513.0,15456.0,191038.0,366980.0,676383.0,1482233.0,1916528.0,1262576.0,1014612.0,954923.0,1020943.0,1017573.0,1046215.0,1172302.0,1406213.0,1600108.0,2022214.0,1856526.0,1247064.0,1088751.0,988890.0,606016.0,127.0342217518,37.6473560254,서울특별시 도봉구 도봉로 468
106,우이1교앞,83270.0,47609.0,9417.0,12375.0,115107.0,121072.0,203808.0,444656.0,667891.0,421149.0,304104.0,294334.0,291053.0,317901.0,301050.0,323353.0,368326.0,434315.0,512539.0,393353.0,290439.0,237384.0,220561.0,141910.0,127.0321793259,37.643993768,서울특별시 도봉구 도봉로 428
107,수유3동우체국,109198.0,50645.0,10650.0,12639.0,145390.0,155287.0,248167.0,454194.0,702117.0,517904.0,397760.0,389381.0,399632.0,434231.0,439444.0,479208.0,532485.0,586156.0,673110.0,517572.0,380270.0,338908.0,302649.0,180649.0,127.0282173413,37.6401084199,서울특별시 강북구 도봉로 370-1
108,수유,26599.0,15858.0,11047.0,10800.0,204217.0,286843.0,341269.0,573251.0,819140.0,633663.0,461683.0,439282.0,453889.0,459953.0,461052.0,485834.0,508620.0,514978.0,599601.0,399696.0,313618.0,279648.0,243233.0,111078.0,,,
109,수유역,22337.0,5926.0,4301.0,4025.0,56674.0,134378.0,291886.0,599772.0,874346.0,597529.0,502913.0,500772.0,516828.0,511105.0,531311.0,557139.0,639807.0,707805.0,814423.0,644370.0,462680.0,420516.0,363526.0,238866.0,127.0246944668,37.6368175591,서울특별시 강북구 도봉로 322
110,수유시장.성신여대미아캠퍼스앞,114843.0,50227.0,12972.0,9858.0,213906.0,303677.0,372619.0,546246.0,995782.0,804334.0,716956.0,856297.0,894268.0,905580.0,992726.0,1050668.0,1110920.0,1135981.0,1060962.0,780899.0,534557.0,421401.0,371645.0,218262.0,127.0245722894,37.6305307337,서울특별시 강북구 도봉로 242
111,우이동도선사입구.북한산우이역,1246.0,625.0,2150.0,950.0,10988.0,19024.0,20009.0,47502.0,68508.0,42875.0,32919.0,33769.0,37983.0,43306.0,47719.0,48747.0,56158.0,52514.0,45020.0,28748.0,20919.0,18175.0,12368.0,4105.0,127.0128184738,37.6624998842,서울특별시 강북구 삼양로 671
112,미아역.신일중고,105371.0,45236.0,12050.0,11420.0,174384.0,217018.0,240810.0,450482.0,872223.0,577555.0,469508.0,497070.0,512148.0,530393.0,548016.0,615769.0,691871.0,721470.0,764471.0,610802.0,432041.0,407233.0,360310.0,207834.0,127.0271350445,37.6241099542,서울특별시 강북구 도봉로 172
113,도봉세무서.성북시장,81034.0,37238.0,12263.0,10238.0,122694.0,183387.0,233497.0,485435.0,830282.0,530956.0,422457.0,410277.0,391320.0,434345.0,430026.0,502725.0,533456.0,586669.0,634440.0,477132.0,320011.0,298028.0,266671.0,156665.0,127.0292480892,37.6188372063,서울특별시 강북구 도봉로 110-1
114,미아사거리역,355675.0,109627.0,24602.0,20421.0,217719.0,558503.0,708428.0,1411292.0,2026348.0,1623511.0,1393121.0,1447427.0,1611750.0,1694302.0,1746585.0,2041981.0,2310427.0,2352882.0,2537563.0,2098389.0,1626576.0,1394557.0,1259221.0,769873.0,127.029758625,37.6150849616,서울특별시 강북구 도봉로 67
115,성가복지병원,37656.0,3473.0,0.0,0.0,63498.0,110614.0,163512.0,314153.0,498914.0,324396.0,276782.0,273335.0,276157.0,309541.0,324271.0,356094.0,397780.0,429447.0,465422.0,401624.0,279253.0,233478.0,178992.0,104372.0,127.0315874729,37.605744732,서울특별시 성북구 종암로 178
116,종암사거리입구,61843.0,4955.0,1860.0,1566.0,109037.0,255300.0,287265.0,555829.0,849288.0,629509.0,515519.0,482800.0,539271.0,573471.0,550662.0,632133.0,667393.0,730436.0,825381.0,634791.0,473156.0,421540.0,392234.0,188963.0,127.033788281,37.6010440534,서울특별시 성북구 종암로 122
117,종암동주민센터,69035.0,5244.0,2341.0,2451.0,79028.0,183737.0,296094.0,616142.0,840687.0,586588.0,496544.0,462928.0,522792.0,529571.0,531820.0,576875.0,637537.0,689751.0,769786.0,650881.0,465462.0,438401.0,375322.0,205351.0,127.0349442948,37.5981892859,서울특별시 성북구 종암로 88
118,숭례초교,3240.0,861.0,572.0,858.0,71176.0,144219.0,205742.0,514196.0,579354.0,353038.0,275928.0,241745.0,248186.0,275122.0,238133.0,251295.0,264434.0,267142.0,267609.0,177341.0,121483.0,109549.0,94377.0,48790.0,127.0356811781,37.5948052663,서울특별시 성북구 종암로5길 7
119,고대앞,3390.0,987.0,418.0,572.0,31582.0,83368.0,76228.0,149470.0,254358.0,189467.0,184056.0,150139.0,165705.0,233323.0,153640.0,176915.0,176588.0,190530.0,185128.0,108051.0,84081.0,91681.0,82721.0,42884.0,127.0348108154,37.5885636851,서울특별시 동대문구 안암로 154
120,우신향병원,38152.0,5996.0,4011.0,1954.0,16375.0,34173.0,58626.0,116745.0,209890.0,165563.0,161931.0,148870.0,147824.0,169579.0,155237.0,164600.0,182313.0,182620.0,178382.0,129220.0,114056.0,116716.0,108659.0,73713.0,127.0316104668,37.5851359404,서울특별시 성북구 안암동5가 안암로 105
121,안암오거리,52439.0,7685.0,3506.0,2880.0,8812.0,51207.0,51626.0,119707.0,240878.0,225953.0,220852.0,196662.0,197925.0,221985.0,212264.0,238578.0,272663.0,302140.0,332969.0,242615.0,211107.0,217706.0,200447.0,128934.0,127.0295931093,37.5832964381,서울특별시 성북구 안암동5가 고려대로24길 63
122,우이동성원아파트,8170.0,4313.0,2250.0,2225.0,17517.0,11825.0,18884.0,53860.0,72870.0,49690.0,44327.0,43903.0,46206.0,45566.0,42956.0,45661.0,46769.0,44065.0,41718.0,32443.0,26764.0,24544.0,20401.0,12136.0,127.013357,37.662045,서울특별시 강북구 삼양로 663
123,대광초교,1701.0,987.0,308.0,374.0,17458.0,40222.0,47418.0,99543.0,121620.0,91355.0,60511.0,59936.0,57966.0,54891.0,50816.0,47784.0,49173.0,61859.0,62736.0,47434.0,30701.0,21674.0,16144.0,8357.0,127.0250277117,37.5797066498,서울특별시 성북구 안암동4가 안암로 21
124,신설동로터리,7542.0,8227.0,6433.0,5007.0,45984.0,140688.0,125512.0,244041.0,322049.0,234011.0,170090.0,147202.0,148371.0,156197.0,134581.0,124990.0,134120.0,145446.0,163455.0,109372.0,81217.0,70057.0,67473.0,37528.0,127.0227802373,37.5759288312,서울특별시 종로구 종로 411-3
125,동묘앞,119215.0,58860.0,40742.0,40438.0,154917.0,246971.0,238717.0,398616.0,650883.0,528852.0,463719.0,493027.0,557372.0,648008.0,652806.0,667535.0,677015.0,680021.0,597726.0,432998.0,309897.0,297552.0,272219.0,190656.0,127.0178163138,37.5737292199,서울특별시 종로구 종로 363
126,동대문,51945.0,33417.0,23493.0,30326.0,163579.0,270796.0,254806.0,389821.0,649275.0,559079.0,447675.0,394882.0,414964.0,392595.0,388037.0,367599.0,359141.0,356890.0,336226.0,307951.0,212658.0,171784.0,144141.0,125230.0,127.0136466614,37.5722900228,서울특별시 종로구 종로 322-1
127,종로6가.동대문종합시장,54371.0,28226.0,16431.0,14287.0,47309.0,86795.0,125363.0,223898.0,356431.0,383335.0,400216.0,444551.0,463889.0,514782.0,555985.0,581541.0,551239.0,558614.0,436830.0,279514.0,209394.0,181842.0,138315.0,76813.0,127.0057137364,37.5711272339,서울특별시 종로구 종로5가 종로 251
128,종로5가.광장시장,96592.0,23880.0,6685.0,6530.0,19144.0,82327.0,111858.0,267043.0,493547.0,453616.0,510439.0,605915.0,668078.0,695915.0,726358.0,758555.0,744096.0,757251.0,748201.0,477064.0,331491.0,298726.0,217455.0,137630.0,126.9999739621,37.5706632482,서울특별시 종로구 종로4가 종로 200-1
129,종로4가.종묘,58035.0,22107.0,6381.0,6186.0,49302.0,100797.0,111606.0,235563.0,376298.0,396262.0,384658.0,404848.0,425287.0,446642.0,475368.0,480732.0,507303.0,533513.0,533789.0,279706.0,174984.0,162041.0,123941.0,73459.0,126.99417,37.57071,서울특별시 종로구 종로3가 종로 147-2
130,종로3가.탑골공원,225157.0,84289.0,28331.0,29381.0,125799.0,180934.0,179177.0,338165.0,656875.0,624644.0,562212.0,618549.0,656398.0,716090.0,725763.0,805805.0,816747.0,900156.0,992711.0,696739.0,556643.0,651345.0,572646.0,313974.0,126.9899877751,37.5703605443,서울특별시 종로구 종로3가 종로 111-4
131,종로2가,251963.0,102875.0,36931.0,46399.0,166699.0,218143.0,199766.0,466664.0,816877.0,643342.0,494743.0,541951.0,574104.0,637710.0,656698.0,774543.0,781065.0,943051.0,1038218.0,703098.0,618817.0,694345.0,611083.0,348315.0,126.9855751378,37.5699685262,서울특별시 종로구 종로2가 종로 74
132,종로1가,101140.0,17043.0,1068.0,1103.0,70856.0,212759.0,208333.0,523478.0,996599.0,767461.0,519971.0,588423.0,572920.0,656829.0,701464.0,749276.0,766643.0,968926.0,1134842.0,695038.0,580785.0,600245.0,439655.0,214237.0,126.9809105247,37.5701184824,서울특별시 종로구 종로 30-1
133,쌍문동청한빌라,4563.0,369.0,0.0,0.0,7444.0,17093.0,22335.0,61641.0,93860.0,60036.0,53816.0,46841.0,55141.0,60091.0,62182.0,70628.0,86563.0,82024.0,95047.0,65470.0,43254.0,38821.0,31646.0,14362.0,127.014762,37.657732,서울특별시 도봉구 해등로36길 7
134,광화문,110708.0,16918.0,3738.0,4461.0,82870.0,205017.0,219719.0,398669.0,826736.0,593364.0,413433.0,468083.0,431332.0,522367.0,540871.0,587297.0,650696.0,761328.0,916344.0,534650.0,455843.0,483586.0,343144.0,185492.0,126.978085488,37.570216807,서울특별시 종로구 종로 6
135,서울역사박물관.경교장.강북삼성병원,14144.0,4206.0,164.0,216.0,109.0,16686.0,29807.0,78661.0,160584.0,94483.0,58975.0,62356.0,66724.0,78301.0,81391.0,94678.0,79547.0,111641.0,128378.0,73051.0,61059.0,56393.0,41243.0,24427.0,126.971248,37.570023,서울특별시 종로구 신문로2가 새문안로 56-1
136,강북삼성병원,410.0,0.0,0.0,0.0,0.0,8897.0,14674.0,40962.0,40185.0,24365.0,21524.0,17150.0,14073.0,21572.0,19052.0,20380.0,17253.0,16772.0,13438.0,7345.0,8179.0,8030.0,5494.0,2983.0,126.9683376852,37.5685315243,서울특별시 종로구 신문로2가 송월길 12
137,서대문경찰서,1373.0,0.0,0.0,0.0,0.0,11256.0,15670.0,29532.0,58124.0,23914.0,16543.0,22020.0,17724.0,19031.0,18750.0,20242.0,21634.0,26585.0,58035.0,19608.0,14915.0,14561.0,9162.0,4956.0,126.968395,37.563413,서울특별시 서대문구 통일로 87
138,서소문,37780.0,12179.0,8435.0,5400.0,15264.0,112003.0,120133.0,275804.0,489690.0,301477.0,211224.0,245835.0,234049.0,286401.0,309665.0,347530.0,337328.0,447496.0,609130.0,324722.0,301018.0,274616.0,196549.0,113029.0,126.9753398851,37.5636754044,서울특별시 중구 서소문로 127
139,서울신문사,15761.0,5388.0,1428.0,462.0,567.0,31518.0,44865.0,116099.0,253212.0,215354.0,157646.0,172041.0,149615.0,162271.0,166276.0,169678.0,172315.0,228508.0,279414.0,164366.0,140002.0,146912.0,97300.0,46618.0,126.9773647051,37.5683632936,서울특별시 중구 태평로1가 세종대로 136-1
140,쌍문동우이빌라,4372.0,1025.0,0.0,0.0,2454.0,8219.0,8904.0,19393.0,26741.0,18334.0,16714.0,16558.0,19045.0,19166.0,24973.0,21341.0,22968.0,24270.0,25505.0,21486.0,16584.0,15546.0,13432.0,9789.0,127.0181088315,37.6574362603,서울특별시 도봉구 해등로 345
141,동대문역.흥인지문,195357.0,82642.0,45950.0,49492.0,65087.0,135562.0,129795.0,180968.0,286381.0,275684.0,309054.0,347966.0,418660.0,417241.0,455036.0,525750.0,555336.0,560775.0,582192.0,467969.0,385307.0,417185.0,391386.0,263359.0,127.0134512388,37.5723023219,서울특별시 종로구 종로 322
142,신설동역1번출구,76688.0,28710.0,12570.0,7850.0,13604.0,28626.0,53022.0,118233.0,252888.0,174201.0,132836.0,136066.0,138700.0,154705.0,166853.0,192405.0,224107.0,291520.0,358832.0,266690.0,186815.0,194742.0,189978.0,122693.0,127.0236090065,37.5760124698,서울특별시 동대문구 보문로 6
143,대광고등학교앞,15191.0,2322.0,1281.0,693.0,1281.0,4626.0,10897.0,27229.0,68743.0,54306.0,39814.0,30605.0,41177.0,45984.0,45365.0,58672.0,66159.0,72228.0,76732.0,58925.0,47799.0,50776.0,52264.0,35730.0,127.0255621436,37.5797777214,서울특별시 동대문구 안암로 26
144,고려대학교앞,45120.0,3345.0,1953.0,651.0,4176.0,28632.0,33600.0,80952.0,203789.0,118716.0,131497.0,138651.0,136103.0,173904.0,156949.0,195140.0,245013.0,222846.0,240986.0,177322.0,152300.0,155451.0,155850.0,103660.0,127.0347743864,37.5881473927,서울특별시 동대문구 안암로 150-1
145,숭례초등학교,74272.0,5186.0,4347.0,1071.0,4606.0,43162.0,73982.0,191548.0,333245.0,234229.0,202511.0,212738.0,233002.0,243104.0,291190.0,371482.0,429499.0,430818.0,462244.0,401951.0,294670.0,270561.0,277980.0,176324.0,127.036170198,37.5943969245,서울특별시 성북구 종암로6길 8
146,초당초등학교,15879.0,3075.0,0.0,0.0,8223.0,30493.0,64368.0,149102.0,155007.0,93869.0,79884.0,64626.0,74763.0,84110.0,86348.0,80653.0,95498.0,93620.0,101586.0,96735.0,67097.0,53266.0,56700.0,33151.0,127.022295,37.657531,서울특별시 도봉구 해등로 305
147,수유역.강북구청,316865.0,138938.0,28520.0,20125.0,60023.0,199350.0,417862.0,928270.0,1392109.0,985297.0,839758.0,857449.0,953819.0,1004286.0,1041463.0,1211958.0,1421288.0,1614104.0,1938565.0,1594105.0,1178623.0,1044679.0,955857.0,652511.0,127.0259230173,37.6376399831,서울특별시 강북구 오패산로 415
148,방학동우성아파트,1135.0,0.0,0.0,0.0,8487.0,16612.0,40680.0,62738.0,52659.0,50441.0,37219.0,30381.0,31224.0,30678.0,28834.0,26961.0,27608.0,27968.0,28831.0,18337.0,13154.0,9337.0,6720.0,2155.0,127.0242705926,37.6574046264,서울특별시 도봉구 해등로 295
149,함석헌기념관.정의여중고,6638.0,656.0,0.0,0.0,315.0,35594.0,75667.0,128721.0,145791.0,95904.0,77773.0,63144.0,60104.0,61422.0,56547.0,74456.0,73784.0,66780.0,63489.0,50758.0,37632.0,36240.0,28157.0,17206.0,127.0365880712,37.6521851028,서울특별시 도봉구 도봉로 523
150,쌍문동금호1차삼익아파트,35853.0,5207.0,0.0,0.0,140.0,2563.0,12939.0,27187.0,38689.0,32497.0,36259.0,43055.0,58019.0,64834.0,73775.0,97397.0,119302.0,136550.0,159085.0,158016.0,119469.0,100694.0,87832.0,50365.0,127.0346143499,37.6581886864,서울특별시 도봉구 해등로 200
151,쌍문동현대.한양아파트,29425.0,5125.0,0.0,0.0,70.0,3137.0,13166.0,33104.0,34652.0,27842.0,23875.0,23399.0,29667.0,34541.0,39999.0,45121.0,57317.0,68177.0,84093.0,84557.0,61063.0,57509.0,55858.0,35943.0,127.0313205806,37.6580003804,서울특별시 도봉구 해등로 229
152,쌍문동성원아파트,24084.0,3403.0,0.0,0.0,24668.0,33729.0,46722.0,89725.0,115876.0,70373.0,52867.0,47834.0,63497.0,64029.0,61747.0,72868.0,100261.0,90925.0,88959.0,75300.0,55799.0,46932.0,46960.0,26860.0,127.0285379978,37.6578235739,서울특별시 도봉구 해등로 255
153,청구아파트,9299.0,1927.0,0.0,0.0,6655.0,8493.0,14706.0,33033.0,30470.0,21668.0,17188.0,17102.0,20982.0,22973.0,22444.0,29874.0,41543.0,40584.0,46056.0,37934.0,29375.0,27137.0,24477.0,14079.0,127.0264127549,37.6575159,서울특별시 도봉구 해등로 268
